10.192,0.034225,0
0.79416,0.091417,0
-6.3781,0.0168,0
-4.0873,0.10354,0
-0.45824,-0.021007,0
-3.9192,0.041406,0
-1.8099,0.083732,0
6.9818,0.033473,0
3.5523,-0.051928,0
-2.6534,-0.18343,0
-7.4795,-0.16227,0
-1.3693,-0.16944,0
-3.0495,0.025996,0
-1.4629,0.16228,0
-3.0701,0.027798,0
-3.5891,-0.0066513,0
-0.13324,0.075904,0
-1.0101,0.0068608,0
-0.70156,0.0083931,0
0.74136,-0.062338,0
1.762,-0.090714,0
1.6201,0.13015,0
4.0326,-0.028352,0
-1.2482,0.095162,0
-1.0061,-0.18421,0
4.6171,-0.062349,0
-3.8502,-0.036718,0
-2.9541,0.052372,0
4.8579,-0.034727,0
-0.053507,-0.11541,0
4.6311,0.0072848,0
5.5284,0.064905,0
-0.63648,0.085881,0
-1.6358,0.06414,0
-4.1799,-0.11392,0
-5.2474,-0.043551,0
4.7302,-0.017753,0
-1.6751,0.081397,0
1.3641,0.017482,0
-4.5258,0.009064,0
7.7158,-0.060967,0
-3.1777,-0.0059264,0
-3.4694,-0.13634,0
-3.1644,0.071442,0
-0.50018,-0.11526,0
3.4898,0.009399,0
1.1151,0.056648,0
-1.1384,0.043038,0
0.75597,-0.062509,0
-7.4207,-0.11327,0
-0.56544,0.010555,0
4.8469,-0.0025708,0
8.0437,0.015731,0
-0.43305,0.082867,0
-2.4345,-0.04286,0
3.3671,0.013134,0
-5.6612,0.029443,0
-3.0959,-0.15103,0
1.2767,0.13974,0
4.9761,-0.030379,0
0.86063,-0.13838,0
4.1228,0.015844,0
-4.8227,-0.13026,0
4.9313,-0.069826,0
3.1938,0.017147,0
1.1756,-0.0044878,0
-1.2318,0.10158,0
8.8644,-0.047848,0
-2.7336,0.019376,0
-4.6088,-0.00066836,0
2.5226,-0.018576,0
-4.5852,-0.079419,0
1.7778,0.047098,0
5.0475,-0.094126,0
1.779,-0.095006,0
-2.5972,-0.00040276,0
11.67,0.048382,0
2.7866,-0.10804,0
3.5407,-0.096756,0
0.84441,-0.023301,0
0.80869,0.065967,0
-3.527,-0.12089,0
-6.426,0.018375,0
6.659,-0.078113,0
-4.3111,-0.036281,0
-1.2514,-0.087669,0
3.2197,-0.041195,0
6.6898,0.011571,0
-6.7651,-0.17674,0
4.5598,0.0080271,0
-1.8419,0.085441,0
-0.97236,0.10286,0
2.7511,0.085765,0
5.0319,0.0669,0
5.9663,-0.013839,0
5.2397,0.15048,0
-0.15496,-0.057551,0
1.5306,0.22959,0
2.3585,-0.12366,0
0.24839,0.014595,0
-0.57464,-0.11899,0
-5.5866,0.015651,0
-2.7145,-0.019932,0
3.473,0.013989,0
1.8721,-0.0045712,0
0.91667,-0.06834,0
-0.36326,0.16902,0
-0.66109,0.1234,0
6.2998,-0.13492,0
5.1246,0.030088,0
4.0748,0.022813,0
-1.1625,0.098322,0
-3.4771,0.026757,0
2.1455,0.035572,0
2.0412,-0.032315,0
-6.2947,-0.050819,0
5.1236,0.057646,0
-2.3052,0.081264,0
-2.3879,-0.061531,0
-2.6529,0.096611,0
2.1199,0.059498,0
0.44225,-0.018565,0
-2.6671,-0.032877,0
2.8597,0.062375,0
-8.3137,-0.052423,0
5.0234,-0.035261,0
-7.9432,0.046247,0
6.9476,0.10128,0
-2.1023,0.10025,0
-2.0175,0.075515,0
-2.1971,-0.046611,0
-0.9063,-0.10881,0
5.6928,0.10756,0
-0.79322,-0.024445,0
-6.0312,-0.065769,0
-10.513,-0.084057,0
3.5822,-0.12619,0
-4.3113,0.045571,0
1.596,-0.010789,0
-4.3133,-0.042577,0
0.11439,0.048081,0
-2.5477,-0.023412,0
0.052869,0.049223,0
2.8377,0.01712,0
-2.1499,0.013154,0
-1.9451,0.042791,0
0.99807,-0.1936,0
-6.3314,0.022705,0
-1.664,-0.012185,0
-3.8874,-0.023582,0
16.895,0.021167,1
17.65,0.084919,1
13.956,0.06344,1
19.286,-0.0038263,1
17.421,0.089363,1
19.499,0.1616,1
12.104,-0.051667,1
15.259,0.12778,1
