12.909,-7.502,1
6.4216,-3.1977,1
5.0912,-3.9255,1
-4.0977,-0.47426,0
9.5298,-1.5004,1
1.4441,-14.383,1
-10.09,9.1464,0
3.2814,-9.8323,0
-5.8524,0.30953,0
10.723,-4.5485,1
2.018,-4.2035,0
1.3758,-1.7742,0
6.6333,-0.58595,0
4.2773,-8.937,1
11.233,-1.9018,1
6.0955,3.1058,1
-0.54865,4.8791,0
6.978,6.1619,1
5.9499,-1.1838,1
7.8235,-5.148,1
7.3244,0.68029,0
13.602,5.0157,1
-1.2177,-6.9535,1
4.5684,4.3289,0
-7.6504,-4.0855,0
-0.25142,2.586,0
1.3285,-5.9695,0
1.7365,-5.3864,0
13.812,-10.246,1
18.18,6.7601,1
-0.10687,-5.0745,0
0.036395,-2.224,0
-1.0368,-6.9792,1
7.0161,-2.8848,1
-6.1872,-3.1637,0
14.635,3.4657,1
2.7614,0.58282,1
12.64,-0.90802,1
3.826,-6.9466,1
9.8986,5.6535,1
1.1463,-3.2735,1
2.3313,-8.2017,0
7.1422,-4.2617,1
7.5395,-2.1559,0
0,0,0
-4.195,7.1121,0
5.5658,-9.6843,1
7.0828,-4.2011,1
11.333,-1.2284,1
0,0,0
7.8724,8.1138,0
-0.24194,6.5245,0
-0.10822,6.7245,0
0.1918,5.2734,0
5.0761,-7.913,1
0.82747,-4.4959,0
-0.57557,4.6572,0
0.25069,-6.0934,0
12.044,-4.5715,1
8.1257,-0.75678,1
0.3117,-5.989,0
-5.8976,-3.4583,0
2.6082,4.7531,0
7.8027,-7.608,1
6.3419,-9.543,1
8.1526,4.1244,1
2.1313,-3.9472,0
4.441,-6.1369,1
-0.6631,1.0671,1
-0.59259,1.172,0
7.8665,-4.4663,0
3.0635,-7.669,0
1.011,9.6886,0
-4.0213,5.9207,0
-2.6407,-3.1844,0
-1.1386,-2.9339,0
4.2467,4.8624,1
2.9635,-8.5522,0
15.741,2.3638,1
6.074,2.6516,1
9.6861,-6.4225,1
-0.86428,1.4871,0
7.2166,-8.3311,1
-2.3442,0.091007,0
8.3374,-3.8773,1
9.3028,-7.8518,1
3.2752,1.5909,1
9.2662,-0.25252,1
4.7563,-6.1588,1
12.912,2.9312,1
6.4666,-7.9413,0
-2.0479,8.0319,0
-1.8027,-3.2314,1
-1.8405,-6.666,0
-2.8632,-0.595,0
4.8908,-4.0751,0
3.5172,-0.15663,1
-0.89987,-5.9572,0
20.041,-6.6183,1
-4.7583,7.7866,0
7.3101,-2.5633,1
6.6014,-6.2089,1
-1.9371,-3.5474,0
4.7979,-4.1707,1
